date,ticker,sector,open,high,low,close,volume,period_return_pct,ma_short,ma_long,volatility_ann,dollar_volume,range_pct
2022-11-18,JNJ,Healthcare,152.7565,158.4899,152.7565,158.0951,32455013.0,4.1063,150.1559,152.2204,16.9681,5130978525.7363,3.7533
2022-11-25,JNJ,Healthcare,158.8304,160.8441,157.8732,160.0495,18862676.0,1.2362,151.1296,152.6043,15.9713,3018961862.462,1.8818
2022-12-02,JNJ,Healthcare,159.607,162.5057,157.7197,161.5304,38278276.0,0.9253,152.3228,153.0136,15.5978,6183105233.5904,3.0345
2022-12-09,JNJ,Healthcare,161.0609,162.5418,158.6228,158.695,28126164.0,-1.7553,153.093,153.265,16.2109,4463481595.98,2.4707
2022-12-16,JNJ,Healthcare,158.8846,163.4801,157.9004,158.6318,50037983.0,-0.0398,153.7278,153.4688,16.1888,7937615311.6594,3.5337
2022-12-23,JNJ,Healthcare,158.3428,160.8983,157.1869,160.2662,26775477.0,1.0303,154.5492,153.7037,16.0877,4291203951.9774,2.3611
2022-12-30,JNJ,Healthcare,160.8351,161.1421,158.3879,159.5167,12758347.0,-0.4677,155.5447,153.8764,15.2946,2035169410.8949,1.7389
2023-01-06,JNJ,Healthcare,159.0742,163.3815,158.9387,162.7675,28094916.0,2.0379,157.0084,154.0629,14.3965,4572939240.03,2.7953
2023-01-13,JNJ,Healthcare,161.9097,162.3251,155.417,156.609,29825048.0,-3.7836,157.7044,154.2344,16.7179,4670870942.232,4.4448
2023-01-20,JNJ,Healthcare,157.1237,157.6475,151.2361,152.3739,28661128.0,-2.7043,157.7813,154.3748,17.1779,4367207851.7592,4.2393
2023-01-27,JNJ,Healthcare,152.699,158.0268,149.9087,151.9134,39071280.0,-0.3022,157.3975,154.3891,15.3338,5935450987.152,5.4153
2023-02-03,JNJ,Healthcare,151.6425,152.1933,145.4298,148.6445,61704404.0,-2.1518,156.9963,154.3433,15.4424,9172020280.378,4.6507
2023-02-10,JNJ,Healthcare,148.5903,148.8635,145.4478,146.4231,35364025.0,-1.4944,156.5782,154.3211,15.5047,5178110168.9775,2.3484
2023-02-17,JNJ,Healthcare,146.709,148.2003,142.4259,145.8542,48942905.0,-0.3885,155.6366,154.3437,12.2951,7138528254.451,4.0543
2023-02-24,JNJ,Healthcare,145.1812,145.8177,141.1436,141.8347,37318918.0,-2.7558,154.2354,154.244,12.2977,5293117538.8546,3.3116
2023-03-03,JNJ,Healthcare,142.2713,142.6805,137.5253,140.0615,37608664.0,-1.2502,152.584,154.0509,11.6418,5267525892.836,3.7486
2023-03-10,JNJ,Healthcare,140.6435,142.0894,137.0515,137.8699,37780143.0,-1.5647,150.982,153.8179,11.6,5208744537.3957,3.6759
2023-03-17,JNJ,Healthcare,138.3064,141.7802,137.8335,138.5701,55125197.0,0.5079,149.4388,153.5048,11.8584,7638704060.8097,2.8634
2023-03-24,JNJ,Healthcare,138.6519,140.1615,136.5058,138.8156,38197682.0,0.1772,147.7888,153.161,11.3295,5302434145.4392,2.678
2023-03-31,JNJ,Healthcare,140.2251,141.1254,137.9744,140.9526,33345557.0,1.5395,146.3608,152.8367,12.4602,4700142957.5982,2.2837
2023-04-06,JNJ,Healthcare,140.9072,152.0743,139.9887,150.1828,41476003.0,6.5484,145.3927,152.623,18.7826,6228982263.3484,8.6332
2023-04-14,JNJ,Healthcare,149.7099,151.2558,148.3185,150.8102,29887759.0,0.4178,144.9467,152.4592,17.5207,4507378912.3418,1.9804
2023-04-21,JNJ,Healthcare,150.7147,151.174,145.1812,147.9457,45871357.0,-1.8994,144.606,152.2123,17.1038,6786470021.3149,4.1278
2023-04-28,JNJ,Healthcare,147.9457,150.3647,147.2,148.8642,28749211.0,0.6208,144.3715,152.0015,17.1796,4279728296.1462,2.1499
2023-05-05,JNJ,Healthcare,148.7732,151.1194,146.6362,147.9366,28694773.0,-0.6231,144.317,151.8425,16.6645,4245007155.3918,3.0574
2023-05-12,JNJ,Healthcare,147.3091,147.8366,144.9449,146.2088,27044147.0,-1.1679,144.3005,151.6421,16.5511,3954092279.8936,1.995
2023-05-19,JNJ,Healthcare,146.227,146.4362,143.2806,144.5083,29244785.0,-1.1631,144.197,151.4068,16.7042,4226114164.2155,2.2023
2023-05-26,JNJ,Healthcare,144.7707,145.8152,140.849,141.4263,30215536.0,-2.1327,144.1656,151.0228,16.3081,4273271458.9968,3.5259
2023-06-02,JNJ,Healthcare,141.0782,144.1385,140.3268,143.827,31752843.0,1.6975,144.4552,150.765,16.3936,4566916150.161,2.7163
2023-06-09,JNJ,Healthcare,143.6254,147.2675,143.6254,146.6124,30092158.0,1.9366,145.1277,150.6271,16.2297,4411883505.5592,2.5359
2023-06-16,JNJ,Healthcare,146.6033,151.1755,145.4396,150.4791,39842108.0,2.6374,146.0438,150.6165,16.7852,5995404553.9428,3.9438
2023-06-23,JNJ,Healthcare,150.5066,152.3483,149.068,151.6244,30110576.0,0.7611,147.0291,150.4081,16.753,4565498019.6544,2.2005
2023-06-30,JNJ,Healthcare,151.1663,152.0459,147.8219,151.6611,30814605.0,0.0242,147.8528,150.2478,16.7002,4673376890.3655,2.8575
2023-07-07,JNJ,Healthcare,150.5798,150.6256,145.8702,145.916,24615149.0,-3.7881,147.5246,149.9983,13.1305,3591744081.484,3.2601
2023-07-14,JNJ,Healthcare,146.0809,146.8781,144.2301,146.4841,31050742.0,0.3893,147.1918,149.7606,13.1247,4548439996.2022,1.836
2023-07-21,JNJ,Healthcare,146.3741,156.5173,144.1568,155.94,53315976.0,6.4552,147.8068,149.8094,18.1386,8314093297.44,8.5743
2023-07-28,JNJ,Healthcare,157.1403,160.6771,155.5368,159.8708,69818897.0,2.5207,148.6535,149.8927,18.615,11162002918.5076,3.3049
2023-08-04,JNJ,Healthcare,155.4819,158.2215,152.1558,154.8863,93883812.0,-3.1178,149.188,149.9386,19.9358,14541316270.5756,3.9865
2023-08-11,JNJ,Healthcare,155.2987,161.2361,155.1795,159.2936,182208969.0,2.8455,150.1946,150.1688,20.1922,29024722624.2984,3.9029
2023-08-18,JNJ,Healthcare,158.9913,160.8971,156.9663,158.0475,359092083.0,-0.7823,151.236,150.3064,20.054,56753605987.9425,2.5042
2023-08-25,JNJ,Healthcare,156.5948,156.7425,150.8548,153.4203,416106868.0,-2.9277,152.1587,150.4223,20.6008,63839240520.6204,3.9029
2023-09-01,JNJ,Healthcare,152.2668,153.3834,147.6665,148.0956,64548753.0,-3.4707,152.487,150.4623,22.0229,9559386304.7868,3.8715
2023-09-08,JNJ,Healthcare,148.1694,149.4706,145.2071,148.1694,35663622.0,0.0498,152.6068,150.4524,21.7247,5284257473.5668,2.9361
2023-09-15,JNJ,Healthcare,148.6308,152.5159,148.0679,148.9907,40903197.0,0.5543,152.4923,150.4257,21.0695,6094195953.2679,3.0041
2023-09-22,JNJ,Healthcare,149.609,150.9152,147.8833,148.114,24681718.0,-0.5884,152.2223,150.3973,21.0207,3655707979.852,2.0502
2023-09-29,JNJ,Healthcare,147.7172,147.9848,143.2738,143.7306,37380720.0,-2.9595,151.6122,150.3426,21.7532,5372753314.032,3.2881
2023-10-06,JNJ,Healthcare,143.426,146.0838,141.4881,145.4747,29752045.0,1.2135,151.5783,150.376,20.6187,4328169820.7615,3.2481
2023-10-13,JNJ,Healthcare,145.0502,146.9789,143.0997,144.7457,27763526.0,-0.5011,151.4446,150.3219,20.6253,4018651005.3382,2.7109
2023-10-20,JNJ,Healthcare,145.6408,146.6835,138.5627,141.1928,42690630.0,-2.4546,150.3102,150.1261,15.5007,6027609583.464,5.8607
2023-10-27,JNJ,Healthcare,141.0636,141.6542,133.7641,134.3639,36908324.0,-4.8366,148.3481,149.6926,15.7761,4959146355.1036,5.8986
2023-11-03,JNJ,Healthcare,134.816,140.5191,134.733,139.6609,31791361.0,3.9423,147.1769,149.4196,18.3683,4440010089.4849,4.2945
2023-11-10,JNJ,Healthcare,140.067,140.6622,134.4008,135.8866,29057387.0,-2.7025,145.3764,149.1124,16.9417,3948509524.3142,4.6587
2023-11-17,JNJ,Healthcare,135.8865,139.1487,135.3328,138.2305,33233244.0,1.7249,143.852,148.7304,17.9169,4593847934.742,2.8196
2023-11-24,JNJ,Healthcare,137.5791,142.0154,137.2349,141.8485,22763767.0,2.6174,142.9618,148.3804,18.7404,3229006203.2995,3.4834
2023-12-01,JNJ,Healthcare,141.6533,147.3923,140.3045,147.3179,40373578.0,3.8558,142.902,148.1071,19.5381,5947750726.4462,5.0517
2023-12-08,JNJ,Healthcare,146.9644,148.8433,143.0949,143.6344,35527758.0,-2.5004,142.5532,147.8174,20.162,5103008203.6752,4.0172
2023-12-15,JNJ,Healthcare,143.7089,146.1831,141.1696,144.3228,53147895.0,0.4793,142.1941,147.5423,20.1503,7670453020.506,3.5514
2023-12-22,JNJ,Healthcare,144.3693,145.718,142.4159,144.6018,29076489.0,0.1933,141.9239,147.241,20.1471,4204512647.0802,2.3186
2023-12-29,JNJ,Healthcare,144.1739,146.2575,144.0344,145.7924,18095197.0,0.8234,142.0825,146.9771,19.2609,2638142199.1028,1.5434
2024-01-05,JNJ,Healthcare,145.9692,150.6664,145.8389,149.8758,29721775.0,2.8008,142.4211,146.7292,19.8945,4454574805.545,3.3102
2024-01-12,JNJ,Healthcare,149.8479,151.8756,148.462,151.0478,27314869.0,0.782,142.9059,146.6222,19.8459,4125850869.7382,2.2994
2024-01-19,JNJ,Healthcare,150.2851,150.9176,148.5364,150.3874,24435100.0,-0.4372,143.6131,146.584,18.9966,3674731157.74,1.6031
2024-01-26,JNJ,Healthcare,150.685,152.1546,145.9505,148.3596,33631034.0,-1.3484,144.6897,146.5157,15.7368,4989486751.8264,4.2508
2024-02-02,JNJ,Healthcare,147.9039,149.4014,145.0483,145.6715,38248795.0,-1.8119,145.1521,146.4585,14.9243,5571759340.8425,3.0012
2024-02-09,JNJ,Healthcare,145.6715,148.2387,144.4623,145.811,43326875.0,0.0958,145.9155,146.4467,13.4226,6317534970.625,2.6141
2024-02-16,JNJ,Healthcare,146.7507,148.5268,145.1199,146.7226,40424825.0,0.6252,146.5687,146.4634,13.187,5931235428.545,2.3476
2024-02-23,JNJ,Healthcare,146.732,152.0648,146.6195,151.6805,31766015.0,3.3791,147.325,146.6528,13.7971,4818285038.2075,3.7139
2024-03-01,JNJ,Healthcare,151.643,152.3647,149.6186,151.9429,32134548.0,0.173,147.6808,146.8813,11.7718,4882616413.3092,1.8354
2024-03-08,JNJ,Healthcare,151.1931,151.4649,148.3065,149.5061,33077625.0,-1.6038,148.1325,147.105,10.9735,4945306711.0125,2.1297
2024-03-15,JNJ,Healthcare,149.478,152.8707,147.238,148.2502,38913177.0,-0.84,148.4346,147.2912,11.2049,5768886272.8854,3.8256
2024-03-22,JNJ,Healthcare,148.6157,148.7282,145.3636,145.4854,33589582.0,-1.865,148.5026,147.4195,11.9554,4886793773.1028,2.3146
2024-03-28,JNJ,Healthcare,145.6447,149.15,145.0449,148.2596,29005302.0,1.9069,148.6923,147.56,12.4419,4300314472.3992,2.8302
2024-04-05,JNJ,Healthcare,147.8191,148.2221,142.0927,142.8237,31591782.0,-3.6665,148.1499,147.4185,13.1576,4512055194.8334,4.3137
2024-04-12,JNJ,Healthcare,142.4488,143.4282,137.9126,138.2594,34293828.0,-3.1958,147.1661,147.1771,14.0438,4741444082.9832,3.9993
2024-04-19,JNJ,Healthcare,139.056,140.1057,134.145,138.6249,50293639.0,0.2644,146.2613,146.9979,14.1618,6971950677.0111,4.4435
2024-04-26,JNJ,Healthcare,139.1872,141.0429,136.7879,136.966,43811109.0,-1.1967,145.3849,146.769,14.1305,6000632355.294,3.1107
2024-05-03,JNJ,Healthcare,136.9661,142.7675,135.4572,139.8996,44745532.0,2.1418,144.9409,146.6145,14.8494,6259882028.5872,5.3968
2024-05-10,JNJ,Healthcare,140.4619,140.6775,138.6249,140.4994,32368354.0,0.4287,144.5323,146.5047,14.9018,4547734315.9876,1.4806
2024-05-17,JNJ,Healthcare,140.6213,145.1387,140.3073,144.9325,33543346.0,3.1552,144.3946,146.5128,16.346,4861520994.145,3.4434
2024-05-24,JNJ,Healthcare,144.6654,145.5914,138.6747,138.8731,37365420.0,-4.1808,143.4094,146.4637,16.4249,5189051708.202,4.9877
2024-05-31,JNJ,Healthcare,138.703,139.355,135.7927,138.5896,41875953.0,-0.2041,142.3823,146.363,16.36,5803571575.8888,2.6233
2024-06-07,JNJ,Healthcare,139.1376,140.6967,136.6903,138.977,32224908.0,0.2795,141.5723,146.2162,16.3334,4478521039.116,2.931
2024-06-14,JNJ,Healthcare,138.4573,139.4305,135.9533,137.5218,28508754.0,-1.0471,140.7471,145.967,16.3553,3920575165.8372,2.5577
2024-06-21,JNJ,Healthcare,137.0305,140.8668,136.7659,140.555,36749741.0,2.2056,140.3678,145.7541,16.9548,5165359846.255,2.9985
2024-06-28,JNJ,Healthcare,140.7912,141.4715,136.8604,138.1077,35037764.0,-1.7412,139.5869,145.4935,16.5181,4838984999.1828,3.3692
2024-07-05,JNJ,Healthcare,138.0227,140.5078,136.5392,138.4101,18771097.0,0.219,139.2474,145.3492,15.0756,2598109412.8797,2.9066
2024-07-12,JNJ,Healthcare,138.3344,142.5676,137.1816,141.6227,28934106.0,2.3211,139.5061,145.2557,14.3798,4097726213.8062,3.9262
2024-07-19,JNJ,Healthcare,141.8117,148.8134,140.6683,146.1677,44546648.0,3.2092,140.0863,145.0677,15.5891,6511281080.8696,5.7903
2024-07-26,JNJ,Healthcare,146.2433,152.6781,143.2196,151.7899,38647152.0,3.8464,141.2266,144.9123,16.5424,5866247337.3648,6.6042
2024-08-02,JNJ,Healthcare,151.1568,155.768,149.0213,155.0971,38957896.0,2.1788,142.3957,144.9164,16.5554,6042256691.7016,4.5273
2024-08-09,JNJ,Healthcare,154.7712,156.6468,149.3238,151.7711,35306397.0,-2.1445,143.2627,144.7717,17.5872,5358490709.7267,4.9041
2024-08-16,JNJ,Healthcare,152.1018,152.7915,147.8213,150.6088,34708622.0,-0.7658,143.6994,144.6287,16.8746,5227423909.0736,3.3623
2024-08-23,JNJ,Healthcare,150.675,155.1727,150.3632,155.0877,30348596.0,2.9739,144.9466,144.6607,14.5034,4706693951.8692,3.1986
2024-08-30,JNJ,Healthcare,156.306,158.0293,154.3922,157.915,31807690.0,1.823,146.4332,144.8496,14.4183,5022911366.35,2.3557
2024-09-06,JNJ,Healthcare,157.3247,160.7618,156.2584,156.5059,24141810.0,-0.8923,147.7816,145.0099,14.8653,3778335701.679,2.882
2024-09-13,JNJ,Healthcare,156.9439,160.3905,154.916,157.5913,28252726.0,0.6935,149.3254,145.1753,14.2534,4452383818.8838,3.5338
2024-09-20,JNJ,Healthcare,158.391,160.2857,155.7156,156.2964,31772324.0,-0.8217,150.5363,145.3326,14.4934,4965899860.8336,2.9349
2024-09-27,JNJ,Healthcare,156.5249,156.6201,152.3547,153.6686,29809353.0,-1.6813,151.7333,145.5238,14.4476,4580761542.4158,2.7997
2024-10-04,JNJ,Healthcare,153.8305,154.954,151.1694,152.6118,25225815.0,-0.6877,152.8257,145.661,14.7284,3849757033.617,2.5035
2024-10-11,JNJ,Healthcare,152.5737,154.8682,151.3359,153.7257,25126838.0,0.7299,153.7567,145.8337,14.3425,3862640760.3366,2.3341
2024-10-18,JNJ,Healthcare,153.6686,158.7623,151.3836,157.2104,33200468.0,2.2668,154.6061,146.1417,13.7246,5219458854.4672,4.8742
2024-10-25,JNJ,Healthcare,157.1914,158.0482,152.9164,153.1735,30992348.0,-2.5678,154.7126,146.5035,13.0869,4747206416.378,3.356
2024-11-01,JNJ,Healthcare,153.4116,154.4018,151.4124,152.4595,29750574.0,-0.4661,154.5097,146.7496,12.2985,4535757636.753,1.9743
2024-11-08,JNJ,Healthcare,152.0501,153.145,147.9656,148.0227,36566632.0,-2.9101,154.2213,146.983,12.9245,5412691598.5464,3.5004
2024-11-15,JNJ,Healthcare,148.1655,150.0316,143.5383,146.6231,40535300.0,-0.9455,153.9147,147.1444,12.9649,5943411345.43,4.5237
2024-11-22,JNJ,Healthcare,145.2806,149.5888,144.538,147.737,43216146.0,0.7597,153.3493,147.2576,11.2677,6384623761.602,3.4945
2024-11-29,JNJ,Healthcare,148.9227,150.7126,146.9936,148.7691,27768006.0,0.6986,152.6458,147.2855,10.5229,4131021261.4146,2.53
2024-12-06,JNJ,Healthcare,148.5195,148.7594,142.4059,143.2985,42241728.0,-3.6772,151.6298,147.2791,12.3482,6053176259.808,4.4615
2024-12-13,JNJ,Healthcare,143.2794,144.815,139.2005,140.7169,45756799.0,-1.8016,150.3318,147.2097,12.1681,6438754909.2031,4.0334
2024-12-20,JNJ,Healthcare,140.8224,141.3215,137.0027,138.6534,55630838.0,-1.4664,148.9746,147.0953,12.2288,7713404833.5492,3.1524
2024-12-27,JNJ,Healthcare,138.807,140.6977,137.6745,139.2101,22130182.0,0.4015,147.8624,146.9687,12.3637,3080744849.2382,2.1959
2025-01-03,JNJ,Healthcare,139.0085,139.9011,137.1946,138.3847,24011239.0,-0.5929,146.768,146.7478,12.367,3322788105.6433,1.9727
2025-01-10,JNJ,Healthcare,137.732,141.2543,135.016,136.3404,36329596.0,-1.4773,145.4307,146.4649,12.016,4953191650.4784,4.6204
2025-01-17,JNJ,Healthcare,137.2234,142.4059,136.5803,141.1103,46229750.0,3.4985,144.1922,146.2865,13.5765,6523493891.425,4.2653
2025-01-24,JNJ,Healthcare,141.619,142.8667,136.3884,140.9088,48340537.0,-0.1428,143.2488,146.1432,13.0739,6811607060.0256,4.7498
2025-01-31,JNJ,Healthcare,142.4732,147.9341,142.0413,146.0242,49999046.0,3.6303,142.7538,146.15,15.6103,7301070692.9132,4.1486
2025-02-07,JNJ,Healthcare,145.8803,148.6061,144.7094,146.9552,38903117.0,0.6376,142.6717,146.172,14.6311,5717015339.3584,2.6928
2025-02-14,JNJ,Healthcare,147.4255,151.7635,146.1586,149.8632,39354303.0,1.9788,142.9209,146.2324,15.0081,5897761781.3496,3.8348
2025-02-21,JNJ,Healthcare,149.1177,158.1824,148.247,157.0118,37416353.0,4.7701,143.6344,146.3349,17.5909,5874808933.9654,6.7019
2025-02-28,JNJ,Healthcare,157.3793,161.0072,156.4603,159.6431,54304012.0,1.6759,144.4708,146.483,17.7474,8669260818.1172,2.9061
2025-03-07,JNJ,Healthcare,159.5851,164.4512,158.1823,161.2587,47611957.0,1.012,145.8524,146.709,15.1736,7677842290.2759,3.9631
2025-03-14,JNJ,Healthcare,162.0229,164.3641,155.8508,157.5051,46947534.0,-2.3277,147.1438,146.887,15.6145,7394476037.4234,5.4624
2025-03-21,JNJ,Healthcare,157.1182,159.4883,156.4603,158.2984,44488462.0,0.5037,148.6549,147.1334,14.801,7042452353.0608,1.9353
2025-03-28,JNJ,Healthcare,157.5341,159.1594,155.3236,158.3758,35239546.0,0.0489,150.1292,147.328,14.8838,5581091289.3868,2.4696
2025-04-04,JNJ,Healthcare,159.0144,161.2007,147.9471,148.247,75992426.0,-6.3954,150.8878,147.4322,20.9079,11265649177.222,8.9583
2025-04-11,JNJ,Healthcare,146.3509,148.5856,136.8895,146.7862,72649498.0,-0.9854,151.6914,147.5962,20.7215,10663943743.3276,8.5442
2025-04-17,JNJ,Healthcare,146.6459,154.2449,146.2403,152.3391,40501354.0,3.783,152.5551,147.86,20.9005,6169939817.1414,5.4736
2025-04-25,JNJ,Healthcare,152.8132,153.5484,147.4827,149.5433,39475549.0,-1.8352,153.2193,148.1018,21.4388,5903303866.7717,4.1128
2025-05-02,JNJ,Healthcare,150.4333,153.0453,148.363,151.0331,33960448.0,0.9962,153.6046,148.3159,20.3939,5129151738.8288,3.156
2025-05-09,JNJ,Healthcare,151.5652,152.796,148.6774,149.195,36089335.0,-1.217,153.7769,148.4832,20.596,5384348335.325,2.7701
2025-05-16,JNJ,Healthcare,147.0667,150.2979,141.3541,146.3992,45786261.0,-1.8739,153.5104,148.5114,20.5585,6703071981.3912,6.3272
2025-05-23,JNJ,Healthcare,146.9409,149.3982,146.1283,147.9567,41286498.0,1.0639,152.8139,148.686,17.8836,6108613998.6366,2.2377
2025-05-30,JNJ,Healthcare,148.8021,151.9143,147.8655,151.4265,37790702.0,2.3451,152.1819,148.9329,18.2705,5722513736.403,2.7382
2025-06-06,JNJ,Healthcare,150.7143,152.2265,148.5874,151.2509,32551386.0,-0.116,151.412,149.1689,18.0371,4923426428.7474,2.4491
2025-06-13,JNJ,Healthcare,151.0752,153.8265,150.685,153.2704,31790512.0,1.3352,151.0863,149.4718,17.8826,4872544490.4448,2.0848
2025-06-20,JNJ,Healthcare,152.607,152.6802,145.4069,146.1386,44361801.0,-4.6531,150.1509,149.5792,19.8891,6482971491.6186,5.002
2025-06-27,JNJ,Healthcare,146.0899,149.5924,146.0899,148.6948,41263468.0,1.7492,149.4062,149.7828,20.405,6135663121.5664,2.3975
2025-07-03,JNJ,Healthcare,148.4509,153.9046,147.8265,152.207,28962779.0,2.362,149.7108,150.0481,16.4809,4408337703.253,4.1117
2025-07-11,JNJ,Healthcare,152.2168,155.3583,150.4509,153.0753,33462093.0,0.5705,150.1946,150.2683,16.2774,5122219924.6029,3.2618
2025-07-18,JNJ,Healthcare,153.046,162.0705,151.0265,159.7095,60282394.0,4.3339,150.7616,150.5288,16.8099,9627671004.543,7.3127
2025-07-25,JNJ,Healthcare,159.7778,165.8462,158.812,164.1974,41051731.0,2.81,151.8888,150.7674,16.7132,6740587495.6994,4.4293
2025-08-01,JNJ,Healthcare,163.7682,164.6674,160.2267,163.2511,41831617.0,-0.5763,152.8286,150.9242,16.9062,6829057490.0287,2.7715
2025-08-08,JNJ,Healthcare,162.9584,169.7146,162.5779,169.1048,46573484.0,3.5857,154.3602,151.2575,17.3605,7875799697.1232,4.3897
2025-08-15,JNJ,Healthcare,169.1731,172.9439,167.6218,172.3341,38772382.0,1.9096,156.3552,151.6753,16.2656,6681803556.8262,3.175
2025-08-22,JNJ,Healthcare,172.1975,176.7439,171.6863,174.9195,45972576.0,1.5002,158.4292,152.0567,16.2632,8041500007.632,2.9459
2025-08-29,JNJ,Healthcare,176.434,177.1613,171.6281,174.1244,34692299.0,-0.4546,160.1752,152.3684,16.4609,6040775747.9956,3.224
2025-09-05,JNJ,Healthcare,174.4192,176.4192,173.4954,175.3627,33429130.0,0.7112,162.03,152.731,16.2773,5862222495.451,1.6853
2025-09-12,JNJ,Healthcare,174.3111,176.3603,171.3332,174.9991,34292807.0,-0.2073,163.7014,153.0658,16.4995,6001210361.4737,2.9341
2025-09-19,JNJ,Healthcare,174.7042,175.9131,170.3504,173.1612,53265195.0,-1.0502,165.7801,153.3901,12.0872,9223465084.434,3.2654
2025-09-26,JNJ,Healthcare,173.0629,176.8173,171.1268,176.6207,39330759.0,1.9978,167.9282,153.8315,12.135,6946626186.1113,3.3253
2025-10-03,JNJ,Healthcare,176.7337,186.5201,176.7092,185.3972,49633046.0,4.9691,170.4813,154.462,14.0504,9201827755.8712,5.552
2025-10-10,JNJ,Healthcare,184.7683,188.7978,179.7952,187.4415,37416819.0,1.1027,173.1249,155.1104,13.93,7013464678.5885,5.0071
2025-10-17,JNJ,Healthcare,186.5668,191.0582,182.6847,189.8985,49442020.0,1.3108,175.4471,155.739,12.595,9388965434.97,4.5836
2025-10-24,JNJ,Healthcare,190.1737,191.1369,186.1638,187.127,36880442.0,-1.4595,177.2109,156.392,13.3301,6901326470.134,2.6713
2025-10-31,JNJ,Healthcare,186.724,187.5201,181.4857,185.6233,41870675.0,-0.8036,178.9318,157.0297,13.4556,7772172866.7275,3.325
2025-11-07,JNJ,Healthcare,185.751,185.7805,182.1854,183.3628,33453948.0,-1.2178,180.0286,157.7093,12.8865,6134209576.3344,1.9733
2025-11-14,JNJ,Healthcare,182.8026,193.7904,181.9377,192.5619,39049135.0,5.0169,181.5846,158.5928,15.4563,7519375628.9565,6.5147
2025-11-21,JNJ,Healthcare,193.5742,203.3825,192.5324,200.3949,64218056.0,4.0678,183.5442,159.6054,16.7066,12868970910.3144,5.6355
2025-11-28,JNJ,Healthcare,201.4675,205.5224,200.7654,204.6422,37446870.0,2.1195,185.8918,160.6799,16.4765,7663209859.914,2.3695
2025-12-05,JNJ,Healthcare,204.2268,205.4136,198.5994,199.7071,42066078.0,-2.4116,187.7644,161.7647,18.0473,8400894445.7538,3.4311
2025-12-12,JNJ,Healthcare,200.4291,209.9333,197.7044,209.2509,42372633.0,4.7789,190.3992,163.0827,19.2753,8866511590.6197,6.1854
2025-12-19,JNJ,Healthcare,208.0294,212.8162,203.7619,204.0982,59178106.0,-2.4625,192.7789,164.3412,20.2413,12078144914.0092,4.4435
2025-12-26,JNJ,Healthcare,203.8609,205.7894,201.0423,205.3444,19928372.0,0.6106,194.9885,165.613,20.2267,4092179591.3168,2.3613
2026-01-02,JNJ,Healthcare,205.7102,207.1641,201.4378,205.0674,18695934.0,-0.1349,196.5015,166.8954,18.619,3833926575.9516,2.8427
2026-01-09,JNJ,Healthcare,203.6037,206.6795,198.6984,202.14,37842850.0,-1.4275,197.6322,168.1608,19.1269,7649553699.0,4.0167
2026-01-16,JNJ,Healthcare,203.2872,217.6869,201.6059,216.2529,53546344.0,6.9817,199.6595,169.6058,22.9935,11579552174.3976,7.9765
2026-01-23,JNJ,Healthcare,214.7002,219.7243,208.1827,217.7166,48677833.0,0.6768,202.0125,171.0829,22.3715,10597972296.1278,5.5439
2026-01-30,JNJ,Healthcare,217.7859,227.4681,217.5782,224.7484,44726080.0,3.2298,205.0221,172.5968,22.2485,10052114918.272,4.5455
2026-02-06,JNJ,Healthcare,225.8066,238.2827,224.7483,237.3481,44682767.0,5.6061,209.1748,174.3351,22.7824,10605369850.1927,6.022
2026-02-13,JNJ,Healthcare,237.6052,243.6381,234.4306,240.77,46428497.0,1.4417,212.8832,176.0833,21.8687,11178589222.69,3.9276
2026-02-20,JNJ,Healthcare,241.4425,244.2414,237.6349,239.8206,41952417.0,-0.3943,215.9159,177.6758,21.6615,10061053816.3902,2.7801
2026-02-27,JNJ,Healthcare,242.2199,247.4991,240.6193,246.9921,48168377.0,2.9904,219.1736,179.3556,21.8505,11897208588.8217,2.8592
2026-03-06,JNJ,Healthcare,247.7477,250.2531,234.0674,239.0086,37544280.0,-3.2323,222.1968,180.8508,22.5378,8973405800.808,6.915
2026-03-13,JNJ,Healthcare,239.4759,244.1684,238.6507,240.1221,36118683.0,0.4659,224.5715,182.4396,21.3868,8672894011.1943,2.3121
2026-03-20,JNJ,Healthcare,242.5082,243.6366,233.1427,234.0077,46333282.0,-2.5464,226.8722,183.8955,21.448,10842344754.2714,4.5011
2026-03-27,JNJ,Healthcare,236.026,241.2754,230.8923,239.0583,35605646.0,2.1583,229.4656,185.4471,21.519,8511825203.1618,4.4969
2026-04-02,JNJ,Healthcare,242.0807,245.7792,239.1179,241.6333,27988814.0,1.0771,232.2784,187.243,21.3248,6763029489.9062,2.7857
2026-04-10,JNJ,Healthcare,241.2455,242.7866,232.5462,237.0798,33025715.0,-1.8845,234.966,188.9794,21.5969,7829729907.057,4.4036
2026-04-17,JNJ,Healthcare,236.3342,240.7882,230.697,232.8246,42060923.0,-1.7948,236.2408,190.5272,18.4509,9792817573.1058,4.3742
2026-04-24,JNJ,Healthcare,233.451,233.8984,222.4799,226.1833,41660229.0,-2.8525,236.8921,192.0011,19.6951,9422848073.9757,5.1324
2026-05-01,JNJ,Healthcare,224.4633,229.8221,223.0558,225.8751,37169552.0,-0.1363,236.9787,193.4403,18.6699,8395676274.9552,3.0335
2026-05-08,JNJ,Healthcare,224.2047,225.7557,219.353,220.039,34574468.0,-2.5838,235.6473,194.8027,14.9616,7607731364.252,2.9189
